RowId,Location
7550,58.0617027283
7551,62.3981971741
7552,73.0937194824
7553,32.7680473328
7554,73.5793380737
7555,47.7794494629
7556,70.5393981934
7557,48.0809326172
7558,82.2070846558
7559,63.6154708862
7560,37.0309715271
7561,29.6083068848
7562,38.8283538818
7563,56.5439834595
7564,39.2372245789
7565,73.3344650269
7566,37.8577041626
7567,37.2154426575
7568,40.0780830383
7569,21.5747623444
7570,40.2741889954
7571,52.0004615784
7572,32.7541503906
7573,79.8537368774
7574,32.0718650818
7575,40.589717865
7576,33.4218559265
7577,14.310713768
7578,35.2641830444
7579,46.8652954102
7580,60.8870620728
7581,63.8933677673
7582,76.7938079834
7583,33.2836608887
7584,78.618347168
7585,47.9864196777
7586,76.3706359863
7587,48.7419586182
7588,84.1289901733
7589,67.1475372314
7590,37.8625411987
7591,28.3598747253
7592,36.8576126099
7593,59.5712966919
7594,39.3741455078
7595,75.2233734131
7596,39.4059257507
7597,36.461151123
7598,37.9546394348
7599,19.2891464233
7600,37.814201355
7601,54.8594589233
7602,32.5526237488
7603,82.6822128296
7604,33.4183540344
7605,40.6588249207
7606,31.3820514679
7607,12.1129646301
7608,30.9487724304
7609,46.2123641968
7610,63.967010498
7611,62.7097854614
7612,81.358001709
7613,29.3118000031
7614,79.7829360962
7615,47.3461227417
7616,78.2552108765
7617,45.8086013794
7618,87.6464080811
7619,67.2095184326
7620,38.3399887085
7621,30.4080734253
7622,39.2407341003
7623,58.3181114197
7624,39.8558235168
7625,76.3898620605
7626,37.0535354614
7627,37.7589187622
7628,41.452671051
7629,19.8384132385
7630,41.0603141785
7631,53.95362854
7632,30.3164348602
7633,80.6563873291
7634,29.8283176422
7635,38.7203178406
7636,31.9923858643
7637,14.1436100006
7638,32.0841598511
7639,46.9494895935
7640,61.7958602905
7641,66.9018707275
7642,82.3311767578
7643,34.4214286804
7644,84.2940673828
7645,49.2577056885
7646,80.9725418091
7647,50.2588119507
7648,87.2587661743
7649,63.6874160767
7650,36.5166854858
7651,32.534740448
7652,37.9681587219
7653,58.8079299927
7654,37.4113922119
7655,69.0521240234
7656,37.3850669861
7657,38.1141777039
7658,38.7451972961
7659,28.0741577148
7660,37.8317108154
7661,57.632774353
7662,31.12865448
7663,74.5741043091
7664,29.5599212646
7665,40.8418693542
7666,32.3368377686
7667,21.8529911041
7668,31.8035964966
7669,49.4334487915
7670,59.7134399414
7671,62.1835670471
7672,69.6011428833
7673,34.5166320801
7674,69.9932785034
7675,48.7403793335
7676,68.0469512939
7677,49.3935661316
7678,78.030921936
7679,68.8885421753
7680,36.9548797607
7681,29.3917274475
7682,34.6875724792
7683,61.5320587158
7684,37.3401985168
7685,74.4281692505
7686,38.6378936768
7687,35.7215538025
7688,36.1119003296
7689,23.1026916504
7690,34.8573112488
7691,60.1811904907
7692,29.0049438477
7693,81.4151077271
7694,29.5113677979
7695,38.6599693298
7696,27.2241268158
7697,16.5903339386
7698,26.4379425049
7699,48.1678848267
7700,53.2151756287
7701,61.4792404175
7702,75.2902984619
7703,31.9250297546
7704,73.290397644
7705,47.1191253662
7706,68.471824646
7707,46.0125541687
7708,83.5294876099
7709,64.4833145142
7710,35.2418670654
7711,30.8320484161
7712,38.2020263672
7713,58.0747108459
7714,35.8546257019
7715,69.9497680664
7716,35.8440093994
7717,36.8843383789
7718,38.3861732483
7719,24.3194179535
7720,40.753742218
7721,55.6235389709
7722,28.7140350342
7723,75.5112609863
7724,28.032497406
7725,37.2932281494
7726,30.4989433289
7727,18.2578620911
7728,33.2133331299
7729,47.4931221008
7730,48.8240089417
7731,63.4394416809
7732,69.7294235229
7733,36.5955429077
7734,71.7479476929
7735,49.3895606995
7736,64.5795593262
7737,50.6884689331
7738,76.895324707
7739,66.0552368164
7740,36.3834495544
7741,29.8381233215
7742,35.6869506836
7743,58.1964416504
7744,37.8508148193
7745,73.426322937
7746,37.6862258911
7747,37.5395469666
7748,36.2725143433
7749,22.5823688507
7750,37.4850502014
7751,56.4604110718
7752,28.4245624542
7753,79.2298278809
7754,29.9010848999
7755,39.6917381287
7756,29.2716236115
7757,16.1217651367
7758,30.9094543457
7759,48.3737869263
7760,52.7747535706
7761,64.0075683594
7762,69.3344116211
7763,30.5066509247
7764,69.4438095093
7765,47.1800422668
7766,65.9294204712
7767,47.6918144226
7768,77.642364502
7769,65.5835571289
7770,35.4254570007
7771,28.2563037872
7772,38.2996253967
7773,57.4376296997
7774,35.8524703979
7775,73.0031204224
7776,34.6996040344
7777,36.9602813721
7778,38.752155304
7779,19.9326725006
7780,40.3529586792
7781,52.0191993713
7782,26.5752944946
7783,80.7122116089
7784,26.9187850952
7785,38.4676361084
7786,28.1670188904
7787,11.6166200638
7788,35.2955818176
7789,48.5762290955
7790,55.715045929
7791,66.1710968018
7792,73.6903762817
7793,34.2502326965
7794,77.3520431519
7795,49.7771644592
7796,70.4306488037
7797,51.4333839417
7798,80.4794616699
7799,65.7144470215
7800,40.2311706543
7801,29.1284790039
7802,38.7873573303
7803,58.4994010925
7804,40.5225486755
7805,72.5266876221
7806,41.4831314087
7807,36.7622375488
7808,41.4388618469
7809,21.2520217896
7810,40.3774261475
7811,55.2291297913
7812,32.5587043762
7813,80.1677856445
7814,35.0682182312
7815,40.8094825745
7816,32.295627594
7817,13.3391447067
7818,34.4398422241
7819,48.6550674438
7820,60.0195083618
7821,63.1456031799
7822,78.7290039062
7823,30.7156848907
7824,78.7500457764
7825,46.9374046326
7826,76.0662384033
7827,47.0890655518
7828,84.7804412842
7829,66.615196228
7830,38.5271072388
7831,29.6352577209
7832,38.369342804
7833,59.5869483948
7834,39.8013000488
7835,72.622467041
7836,39.9478378296
7837,36.4994659424
7838,39.1879920959
7839,23.0365390778
7840,38.8389396667
7841,56.3506469727
7842,31.9071445465
7843,79.198425293
7844,31.4542751312
7845,37.483795166
7846,30.9645881653
7847,16.7942085266
7848,31.4727554321
7849,47.5063323975
7850,55.7533760071
7851,62.5403175354
7852,76.4286956787
7853,33.5685424805
7854,76.5869064331
7855,47.6839408875
7856,71.5434646606
7857,47.5355415344
7858,84.5559921265
7859,67.2815551758
7860,35.7744026184
7861,28.7802658081
7862,34.8985557556
7863,60.3041954041
7864,36.8258361816
7865,74.7388763428
7866,37.7089653015
7867,35.3456878662
7868,36.5819854736
7869,21.6308269501
7870,35.6247749329
7871,58.1309700012
7872,28.840839386
7873,83.2632522583
7874,29.5153579712
7875,38.1009407043
7876,27.6456222534
7877,14.136677742
7878,27.3221340179
7879,47.0181884766
7880,56.4008178711
7881,62.8597183228
7882,76.4819488525
7883,32.3969917297
7884,75.4048995972
7885,46.5665740967
7886,72.9876708984
7887,46.4698677063
7888,84.9437484741
7889,65.7717285156
7890,38.4134750366
7891,30.2118339539
7892,35.6540679932
7893,59.7368431091
7894,38.7272758484
7895,72.6700592041
7896,40.0027809143
7897,36.8335380554
7898,36.7390708923
7899,23.8319015503
7900,36.3122825623
7901,58.7728271484
7902,29.6609210968
7903,79.4534759521
7904,31.939655304
7905,40.7605285645
7906,27.800579071
7907,15.9473590851
7908,27.2485313416
7909,49.5158042908
7910,56.4355735779
7911,59.967048645
7912,75.8879852295
7913,31.4135513306
7914,74.0836639404
7915,47.1363182068
7916,69.9430770874
7917,45.9884490967
7918,83.0357894897
7919,64.0993804932
7920,34.0852279663
7921,31.5726661682
7922,36.8977355957
7923,58.451713562
7924,36.5962677002
7925,72.1569290161
7926,33.4046325684
7927,38.0813140869
7928,38.3001327515
7929,23.5758705139
7930,39.6461601257
7931,53.9931945801
7932,28.5889854431
7933,75.3718490601
7934,27.121006012
7935,37.5437965393
7936,31.0664367676
7937,17.9365711212
7938,34.0089683533
7939,48.7911872864
7940,56.1322250366
7941,66.6212921143
7942,69.6956481934
7943,38.3113670349
7944,72.680267334
7945,51.3707809448
7946,70.68409729
7947,53.3364868164
7948,77.4887771606
7949,66.1505432129
7950,38.2429542542
7951,30.7546234131
7952,36.8978919983
7953,60.9018516541
7954,38.3035240173
7955,72.4054489136
7956,39.2268714905
7957,36.0519142151
7958,38.2731323242
7959,25.0170173645
7960,38.1344299316
7961,57.2417755127
7962,28.842086792
7963,79.0524673462
7964,30.7037010193
7965,38.8972167969
7966,28.7141304016
7967,18.7575817108
7968,29.4974575043
7969,47.1939201355
7970,57.9206008911
7971,60.8209228516
7972,72.1522293091
7973,35.5581283569
7974,71.6311798096
7975,47.3646621704
7976,67.6662902832
7977,47.6060256958
7978,80.4833374023
7979,66.2056350708
7980,35.1285095215
7981,26.9369621277
7982,34.5571136475
7983,58.1451644897
7984,35.8447494507
7985,74.7570953369
7986,35.6045074463
7987,35.8213920593
7988,36.1119766235
7989,18.3179779053
7990,36.1071395874
7991,54.6665496826
7992,27.6193161011
7993,83.0005493164
7994,28.3548030853
7995,38.9444541931
7996,27.0332336426
7997,11.0481290817
7998,30.1834926605
7999,46.5548248291
8000,58.4082717896
8001,63.887386322
8002,75.64818573
8003,31.7068367004
8004,76.3720626831
8005,47.9118995667
8006,73.1819000244
8007,47.5671463013
8008,82.3462982178
8009,66.932144165
8010,36.7877159119
8011,30.2225914001
8012,36.2646141052
8013,59.6170158386
8014,35.9006958008
8015,73.8211669922
8016,36.2855606079
8017,37.4241905212
8018,38.015247345
8019,24.36120224
8020,36.2083969116
8021,57.0049819946
8022,27.8566665649
8023,78.7666168213
8024,26.4095458984
8025,40.2144317627
8026,29.5386390686
8027,17.8566093445
8028,27.786907196
8029,47.9179573059
8030,55.0081787109
8031,62.8219909668
8032,73.6928787231
8033,33.7793502808
8034,73.4866409302
8035,48.7735519409
8036,70.6229629517
8037,48.8741264343
8038,80.0177230835
8039,64.5138931274
8040,36.6464424133
8041,31.4506912231
8042,38.5911941528
8043,58.7724990845
8044,37.5330734253
8045,70.8760147095
8046,37.2321014404
8047,37.2776184082
8048,39.2260398865
8049,25.0626831055
8050,39.8135795593
8051,55.9819717407
8052,28.4388694763
8053,75.3854598999
8054,28.4456787109
8055,38.8839569092
8056,30.1901493073
8057,18.0918159485
8058,33.5999069214
8059,49.6757583618
8060,54.7631950378
8061,64.6002807617
8062,70.9091720581
8063,37.3535957336
8064,72.6388626099
8065,50.2166290283
8066,67.9958496094
8067,50.9272575378
8068,78.525604248
8069,65.7771682739
8070,34.7217712402
8071,30.1314792633
8072,35.3862266541
8073,59.4225158691
8074,36.5589294434
8075,72.4691390991
8076,36.3915748596
8077,36.1141395569
8078,35.9548606873
8079,23.71525383
8080,37.0185394287
8081,58.126499176
8082,26.6628990173
8083,78.1880874634
8084,28.5643177032
8085,39.0476226807
8086,27.3881664276
8087,17.1911487579
8088,29.4661521912
8089,48.0281410217
8090,49.9199523926
8091,62.7523002625
8092,71.306930542
8093,34.5083122253
8094,72.0024642944
8095,49.5134963989
8096,64.977935791
8097,48.4542121887
8098,79.2782516479
8099,67.6869812012
8100,32.6826667786
8101,29.0491943359
8102,34.5665206909
8103,62.0069847107
8104,32.9599189758
8105,73.7789764404
8106,33.0919075012
8107,35.7132644653
8108,34.4915122986
8109,23.0879707336
8110,36.7921905518
8111,59.281578064
8112,22.4254417419
8113,80.1991577148
8114,22.6230010986
8115,38.9341201782
8116,24.8561782837
8117,14.7190732956
8118,29.4938163757
8119,51.4334068298
8120,50.2345352173
8121,66.2882843018
8122,71.5405349731
8123,36.514755249
8124,72.4183349609
8125,51.0739059448
8126,66.0684051514
8127,51.2567520142
8128,79.4553833008
8129,67.3182678223
8130,35.4284896851
8131,27.226732254
8132,35.0188026428
8133,59.3517074585
8134,35.9240646362
8135,76.3612823486
8136,36.8972244263
8137,35.8594589233
8138,36.3443527222
8139,19.4913902283
8140,36.009601593
8141,56.8159484863
8142,27.163028717
8143,83.2143630981
8144,26.4618053436
8145,39.116191864
8146,26.2583580017
8147,11.640206337
8148,26.5167236328
8149,47.8997077942
8150,56.2232398987
8151,63.1343917847
8152,76.4404220581
8153,31.2762031555
8154,75.6491546631
8155,47.4049263
8156,71.6893157959
8157,46.8987541199
8158,82.3785018921
8159,64.1745529175
8160,35.7238235474
8161,31.6606388092
8162,37.7249832153
8163,59.7399368286
8164,37.7821121216
8165,70.3120117188
8166,36.0594596863
8167,37.2568626404
8168,38.6733894348
8169,26.6593360901
8170,38.3116111755
8171,56.3533592224
8172,30.7910194397
8173,76.2351989746
8174,29.0679168701
8175,39.509727478
8176,31.9490318298
8177,21.4322738647
8178,33.0220870972
8179,50.8235855103
8180,52.2257461548
8181,65.1656112671
8182,69.4768371582
8183,38.7843551636
8184,71.484992981
8185,51.1080589294
8186,65.3054504395
8187,51.6620635986
8188,76.5803070068
8189,67.1982879639
8190,36.1184082031
8191,29.2982788086
8192,37.0790557861
8193,60.6900444031
8194,37.7271575928
8195,72.8978271484
8196,37.5934295654
8197,36.2759780884
8198,37.5948982239
8199,23.0757236481
8200,37.2458343506
8201,57.2460784912
8202,30.588596344
8203,79.1638946533
8204,28.8905277252
8205,37.4981079102
8206,29.8557415009
8207,16.5191001892
8208,30.8938732147
8209,48.9702377319
8210,55.9815330505
8211,63.8681373596
8212,74.8593978882
8213,34.9850578308
8214,75.3703155518
8215,49.4702796936
8216,70.7508468628
8217,48.9941940308
8218,83.4788131714
8219,66.6838150024
8220,37.0066261292
8221,27.820854187
8222,36.0567550659
8223,57.4722824097
8224,38.1822128296
8225,75.7488479614
8226,38.0648612976
8227,35.4034957886
8228,38.062461853
8229,18.925409317
8230,36.5251350403
8231,53.2133789062
8232,28.0107154846
8233,84.013168335
8234,31.4266681671
8235,38.7532157898
8236,26.9410476685
8237,10.6764736176
8238,29.9551448822
8239,45.3238258362
8240,62.501625061
8241,62.7770347595
8242,79.9479370117
8243,29.9497833252
8244,79.6109695435
8245,47.2832298279
8246,76.7638397217
8247,45.6240196228
8248,86.9295654297
8249,64.3764801025
8250,36.7379570007
8251,30.0317611694
8252,37.2177886963
8253,57.5015106201
8254,37.5429916382
8255,71.2097930908
8256,38.561378479
8257,36.6369628906
8258,39.5022850037
8259,22.9034042358
8260,39.5473327637
8261,51.2715339661
8262,31.714471817
8263,77.6905212402
8264,31.3753948212
8265,38.3330612183
8266,32.6348724365
8267,16.0817070007
8268,33.5547332764
8269,41.1703605652
8270,59.1751556396
8271,61.9993591309
8272,74.3816146851
8273,32.4169387817
8274,74.3956985474
8275,45.416519165
8276,72.3011779785
8277,45.9899635315
8278,80.2815704346
8279,63.9234237671
8280,35.9571533203
8281,29.7650318146
8282,39.1734809875
8283,56.6593551636
8284,37.1508102417
8285,72.2110443115
8286,35.568611145
8287,37.6940116882
8288,39.4533843994
8289,22.0065765381
8290,40.9582099915
8291,51.9286842346
8292,28.9466018677
8293,79.0712890625
8294,28.6793670654
8295,39.8685417175
8296,30.8463535309
8297,13.9327983856
8298,35.8244552612
8299,49.0323143005
8300,56.6509246826
8301,66.1186065674
8302,72.434135437
8303,35.2890586853
8304,76.2869415283
8305,49.9274978638
8306,70.8430862427
8307,51.275554657
8308,80.3414916992
8309,66.1128845215
8310,35.470790863
8311,30.2910938263
8312,35.3700485229
8313,60.2519760132
8314,36.7086296082
8315,72.5465927124
8316,37.1312828064
8317,36.7645568848
8318,36.1410484314
8319,23.6197185516
8320,35.7681045532
8321,59.2070503235
8322,26.4037570953
8323,79.3169937134
8324,28.280620575
8325,38.1065177917
8326,26.1236953735
8327,16.9681148529
8328,27.0436668396
8329,47.936340332
8330,51.4489974976
8331,61.7963485718
8332,72.2446670532
8333,32.6333503723
8334,71.9050064087
8335,47.7561683655
8336,65.7526016235
8337,47.2961158752
8338,81.2903823853
8339,65.7781524658
8340,36.4518737793
8341,28.2603416443
8342,36.6442146301
8343,58.0608253479
8344,37.489906311
8345,74.0549926758
8346,36.5781059265
8347,36.8621520996
8348,37.7190933228
8349,19.345790863
8350,37.8793869019
8351,53.6152305603
8352,29.5714225769
8353,82.8466720581
8354,29.4718532562
8355,39.9479522705
8356,29.8795108795
8357,13.0744657516
8358,31.9689006805
8359,46.4827079773
8360,60.7063827515
8361,64.3700256348
8362,75.2254180908
8363,31.2852859497
8364,77.0094833374
8365,47.7408638
8366,73.9809570312
8367,47.2991828918
8368,83.4777679443
8369,65.4322967529
8370,39.7813148499
8371,30.6097011566
8372,38.1007957458
8373,59.5438690186
8374,40.6424484253
8375,71.5825881958
8376,40.7087249756
8377,35.6626663208
8378,39.4949989319
8379,24.1132125854
8380,38.8695373535
8381,55.5071868896
8382,31.9064254761
8383,79.8123550415
8384,34.4173774719
8385,41.451587677
8386,30.0546302795
8387,16.2719993591
8388,31.0798072815
8389,47.8573570251
8390,59.8474464417
8391,59.47706604
8392,81.5548095703
8393,32.9762420654
8394,80.6608734131
8395,47.3961715698
8396,74.9291915894
8397,46.6350669861
8398,89.6811752319
8399,66.7383422852
8400,34.548576355
8401,29.2727355957
8402,34.4194297791
8403,59.9745292664
8404,36.0445632935
8405,72.4286193848
8406,36.89402771
8407,36.3121109009
8408,35.5702438354
8409,22.6348228455
8410,35.6461105347
8411,57.7609367371
8412,28.0762062073
8413,79.6618804932
8414,28.0930233002
8415,38.3913040161
8416,26.8834266663
8417,15.8567819595
8418,27.9295825958
8419,47.627986908
8420,53.0164604187
8421,60.900970459
8422,71.8954620361
8423,33.7986679077
8424,70.9569854736
8425,47.529045105
8426,67.1215362549
8427,47.1279220581
8428,80.2360534668
8429,66.6835632324
8430,39.7417945862
8431,28.935590744
8432,38.2087860107
8433,59.4753341675
8434,40.8163299561
8435,73.6208572388
8436,41.30809021
8437,35.2838287354
8438,39.7500839233
8439,22.2736701965
8440,38.1255378723
8441,56.3656311035
8442,32.1288414001
8443,81.2687683105
8444,33.596370697
8445,39.3081092834
8446,30.1941452026
8447,15.1255846024
8448,29.8100357056
8449,47.4196357727
8450,61.23802948
8451,60.6717300415
8452,83.7627182007
8453,31.3185386658
8454,83.2270889282
8455,46.8062133789
8456,78.2661590576
8457,46.0536842346
8458,91.453453064
8459,65.5148544312
8460,35.4682884216
8461,30.4464988708
8462,38.7994842529
8463,58.8762283325
8464,35.1041221619
8465,71.5145950317
8466,34.8024520874
8467,36.871673584
8468,38.7331771851
8469,26.0497455597
8470,39.9913711548
8471,55.6054267883
8472,27.7777137756
8473,76.1713943481
8474,25.3442077637
8475,36.222442627
8476,31.8501739502
8477,19.0388755798
8478,31.4456710815
8479,46.7409667969
8480,48.6666793823
8481,66.2912597656
8482,66.3939208984
8483,37.8715057373
8484,70.2204055786
8485,50.4628562927
8486,63.233001709
8487,51.1200714111
8488,73.7441482544
8489,67.9838943481
8490,37.8301925659
8491,29.4445953369
8492,36.9173240662
8493,60.2586784363
8494,38.3679084778
8495,73.468963623
8496,39.2904396057
8497,36.282749176
8498,37.4383430481
8499,23.0710201263
8500,37.5743179321
8501,58.6333999634
8502,29.7173137665
8503,79.4792633057
8504,31.5122489929
8505,37.5343894958
8506,27.8227806091
8507,16.5129947662
8508,29.9954147339
8509,48.3336753845
8510,54.2032737732
8511,62.9681282043
8512,74.3357315063
8513,32.7920379639
8514,74.1204528809
8515,47.7345428467
8516,70.3634796143
8517,48.0256576538
8518,83.3447265625
8519,67.5427246094
8520,38.2888793945
8521,28.9955024719
8522,37.8404769897
8523,60.4343566895
8524,39.9169044495
8525,74.1316146851
8526,40.2639732361
8527,35.9078178406
8528,38.8079910278
8529,21.8087272644
8530,38.4565696716
8531,57.040145874
8532,31.9504985809
8533,80.0814819336
8534,32.1034622192
8535,37.6945877075
8536,30.679813385
8537,15.6445083618
8538,30.5760269165
8539,47.481212616
8540,58.7828598022
8541,63.4562454224
8542,76.6439819336
8543,31.69480896
8544,76.1010360718
8545,47.5504684448
8546,72.9928894043
8547,47.0605125427
8548,85.9962387085
8549,66.5193023682
8550,37.8188362122
8551,29.4581489563
8552,39.6355400085
8553,60.0024719238
8554,38.8159217834
8555,72.7737884521
8556,38.2588195801
8557,36.112411499
8558,38.9821090698
8559,23.0979366302
8560,40.8174667358
8561,56.2177963257
8562,27.1097640991
8563,79.6706085205
8564,28.8422851562
8565,39.1058616638
8566,28.8984832764
8567,15.5262823105
8568,33.309753418
8569,49.0085525513
8570,53.3394355774
8571,66.0138702393
8572,75.162399292
8573,32.2468185425
8574,76.7969818115
8575,48.4265174866
8576,68.9247131348
8577,49.078704834
8578,85.0546188354
8579,66.8243103027
8580,33.9002609253
8581,29.5302677155
8582,35.6296195984
8583,61.2765426636
8584,33.8499183655
8585,73.3130645752
8586,33.8560752869
8587,36.4003944397
8588,35.2685775757
8589,23.9139060974
8590,37.929649353
8591,58.0636672974
8592,23.4071216583
8593,78.9584732056
8594,23.6113357544
8595,38.063117981
8596,25.5729370117
8597,16.3381633759
8598,29.8950901031
8599,50.8369827271
8600,50.2112922668
8601,66.020362854
8602,71.1489562988
8603,36.8208694458
8604,72.133354187
8605,51.0555725098
8606,66.2052307129
8607,51.4019737244
8608,78.7854003906
8609,66.0675354004
8610,34.1994934082
8611,27.7602977753
8612,33.9113502502
8613,58.9486465454
8614,35.0777740479
8615,73.3338699341
8616,36.2645072937
8617,34.8467483521
8618,34.7333755493
8619,20.6814956665
8620,35.0072517395
8621,57.2470664978
8622,27.5212059021
8623,81.2521133423
8624,28.6538505554
8625,37.6644134521
8626,26.6880340576
8627,12.7089071274
8628,27.6862983704
8629,47.0420837402
8630,56.5018768311
8631,61.725189209
8632,75.2210922241
8633,30.5911083221
8634,74.85131073
8635,47.0994224548
8636,71.6893920898
8637,46.9273147583
8638,83.092086792
8639,66.6829071045
8640,36.9959793091
8641,28.5822353363
8642,36.075428009
8643,59.7965126038
8644,37.3244781494
8645,72.3613586426
8646,38.9491729736
8647,35.8436660767
8648,36.5510253906
8649,22.5277118683
8650,36.9438514709
8651,56.5184020996
8652,28.2958946228
8653,79.429901123
8654,30.4589748383
8655,39.5725784302
8656,27.2312469482
8657,14.7139720917
8658,28.1184501648
8659,47.2926712036
8660,54.5550498962
8661,60.8528671265
8662,73.7639846802
8663,31.8234653473
8664,72.5409317017
8665,46.864315033
8666,67.7595977783
8667,46.4905014038
8668,81.4001083374
8669,66.5497512817
8670,37.5995025635
8671,31.0313282013
8672,38.1921539307
8673,59.7759552002
8674,38.5496673584
8675,73.0676040649
8676,37.9338188171
8677,36.1918258667
8678,39.5412406921
8679,24.3683223724
8680,38.0999717712
8681,56.1730804443
8682,31.5711536407
8683,79.1346435547
8684,28.9458198547
8685,38.0742454529
8686,32.0840644836
8687,18.5726890564
8688,30.3742694855
8689,45.4118919373
8690,59.2074165344
8691,63.6918487549
8692,77.0924682617
8693,32.8364830017
8694,77.5326080322
8695,47.3435440063
8696,73.1810913086
8697,47.117816925
8698,86.2098617554
8699,66.0523223877
8700,35.4274635315
8701,29.4552402496
8702,34.2087097168
8703,59.6896286011
8704,35.9647979736
8705,70.8958282471
8706,37.4649810791
8707,35.4623756409
8708,35.4002380371
8709,23.5172424316
8710,35.3022232056
8711,56.6564788818
8712,28.2662143707
8713,77.9105606079
8714,29.7771663666
8715,39.4599914551
8716,26.973361969
8717,16.4580287933
8718,28.1627922058
8719,47.5594863892
8720,52.4446220398
8721,59.8795280457
8722,71.3931427002
8723,33.7360649109
8724,70.0288391113
8725,47.0389289856
8726,65.5416946411
8727,46.860080719
8728,78.7560653687
8729,65.9164123535
8730,35.0021400452
8731,29.6200771332
8732,35.9652366638
8733,59.2838973999
8734,36.2709960938
8735,71.7789611816
8736,36.4096107483
8737,35.4597015381
8738,36.3332748413
8739,23.7439212799
8740,37.4320297241
8741,57.5670051575
8742,27.3990364075
8743,78.2769699097
8744,27.7936592102
8745,37.140045166
8746,28.4362411499
8747,17.0027561188
8748,29.7082538605
8749,46.5930519104
8750,48.7190055847
8751,61.764705658
8752,72.0376281738
8753,34.2628936768
8754,71.7425003052
8755,47.6669044495
8756,64.6285400391
8757,47.5749168396
8758,78.4764328003
8759,66.0967407227
8760,35.4171524048
8761,30.8141365051
8762,33.6002120972
8763,60.5227470398
8764,36.3132705688
8765,72.2398376465
8766,37.2641792297
8767,36.0870285034
8768,34.4646148682
8769,24.4400672913
8770,34.4108047485
8771,57.3976707458
8772,27.8296928406
8773,79.2435684204
8774,29.4155769348
8775,39.786113739
8776,26.7793178558
8777,18.788318634
8778,26.690196991
8779,46.7048683167
8780,56.1959114075
8781,58.6091156006
8782,73.9882507324
8783,33.1113166809
8784,71.0941543579
8785,46.4450683594
8786,67.8992233276
8787,45.2891807556
8788,80.1874694824
8789,65.8443069458
8790,38.7296600342
8791,29.8587093353
8792,37.3841590881
8793,59.24792099
8794,39.5387802124
8795,72.6683654785
8796,40.1267089844
8797,36.0253677368
8798,39.3723487854
8799,23.5432281494
8800,38.7006187439
8801,56.0982398987
8802,31.2544708252
8803,80.0411987305
8804,32.4917297363
8805,39.5912437439
8806,30.3460197449
8807,15.9958562851
8808,31.2726135254
8809,47.5528945923
8810,58.3595428467
8811,60.9766540527
8812,80.2828063965
8813,33.0283813477
8814,79.1797409058
8815,47.2715644836
8816,75.4467163086
8817,47.3832931519
8818,86.3201065063
8819,67.7914047241
8820,37.8437957764
8821,30.2577457428
8822,35.3055458069
8823,60.9533920288
8824,38.167755127
8825,72.9828186035
8826,39.1229858398
8827,36.1597328186
8828,36.8456687927
8829,23.5111255646
8830,36.3702468872
8831,59.5294876099
8832,30.2181854248
8833,79.7164993286
8834,29.9723205566
8835,38.6256828308
8836,29.1582870483
8837,17.5482025146
8838,27.3119106293
8839,47.9585418701
8840,54.5991210938
8841,61.5120544434
8842,75.0229797363
8843,33.6072006226
8844,73.2915878296
8845,47.8824424744
8846,69.178604126
8847,46.9861412048
8848,82.2397842407
8849,65.970489502
8850,35.2636528015
8851,32.0236549377
8852,36.109046936
8853,60.0736618042
8854,36.1711273193
8855,71.5249633789
8856,34.7061424255
8857,37.4751434326
8858,37.0449676514
8859,25.9308204651
8860,36.4285888672
8861,58.5705032349
8862,30.2533416748
8863,75.8884658813
8864,28.3394737244
8865,39.0542755127
8866,30.5676898956
8867,20.9087162018
8868,31.0771007538
8869,49.2249107361
8870,56.5573577881
8871,63.5354385376
8872,70.2335128784
8873,36.212802887
8874,70.6971664429
8875,49.5857696533
8876,68.9396972656
8877,49.900226593
8878,78.7362976074
8879,65.5276565552
8880,36.3418045044
8881,31.0859355927
8882,36.0617523193
8883,60.0615196228
8884,37.5580749512
8885,71.8002471924
8886,37.7482223511
8887,36.7315177917
8888,37.254535675
8889,25.4459991455
8890,36.882144928
8891,57.4627532959
8892,29.7621746063
8893,78.4051818848
8894,29.8080101013
8895,39.2623100281
8896,29.6098861694
8897,18.8815193176
8898,30.0042724609
8899,49.8976593018
8900,51.964427948
8901,63.6591262817
8902,71.5853729248
8903,35.6964187622
8904,72.4777832031
8905,49.2494812012
8906,66.3639068604
8907,49.2872543335
8908,79.1487579346
8909,66.0990600586
8910,38.2142753601
8911,30.5447235107
8912,37.7717170715
8913,60.4297828674
8914,38.8012695312
8915,72.6511154175
8916,39.5556030273
8917,36.1338043213
8918,38.7124710083
8919,24.7043418884
8920,38.0104942322
8921,56.4265937805
8922,30.2496147156
8923,79.4006958008
8924,30.2068386078
8925,39.4283447266
8926,29.5423908234
8927,18.2883281708
8928,29.3367424011
8929,45.5433921814
8930,59.0801277161
8931,61.6657447815
8932,79.2285766602
8933,31.299331665
8934,78.3495941162
8935,46.0903205872
8936,72.3893280029
8937,45.262172699
8938,88.3205795288
8939,64.3624420166
8940,35.1722602844
8941,31.5252742767
8942,33.9035453796
8943,59.6589660645
8944,35.7529792786
8945,69.8954467773
8946,36.7113113403
8947,36.1870918274
8948,34.8587341309
8949,26.1040153503
8950,34.7988624573
8951,57.2809295654
8952,28.4728431702
8953,75.4094696045
8954,29.4905376434
8955,40.6585845947
8956,28.4167404175
8957,20.5886306763
8958,28.2519226074
8959,47.37940979
8960,54.1223945618
8961,58.0432929993
